source_sheet,action_id,cn_name,en_name,action_category_cn,action_category_en,classjob_id,classjob_category_id,level,job_abbrs,job_names_cn,job_names_en,is_role_action,is_player_action,is_pvp
Action,24304,箭毒,Toxikon,魔法,Spell,40,181,66,SGE,贤者,Sage,False,True,False
Action,24305,输血,Haima,能力,Ability,40,181,70,SGE,贤者,Sage,False,True,False
Action,24306,注药II,Dosis II,魔法,Spell,40,181,72,SGE,贤者,Sage,False,True,False
Action,24308,均衡注药II,Eukrasian Dosis II,魔法,Spell,0,181,72,SGE,贤者,Sage,False,False,False
Action,24307,发炎II,Phlegma II,魔法,Spell,40,181,72,SGE,贤者,Sage,False,True,False
Action,24309,根素,Rhizomata,能力,Ability,40,181,74,SGE,贤者,Sage,False,True,False
Action,24310,整体论,Holos,能力,Ability,40,181,76,SGE,贤者,Sage,False,True,False
Action,24311,泛输血,Panhaima,能力,Ability,40,181,80,SGE,贤者,Sage,False,True,False
Action,24312,注药III,Dosis III,魔法,Spell,40,181,82,SGE,贤者,Sage,False,True,False
Action,24315,失衡II,Dyskrasia II,魔法,Spell,40,181,82,SGE,贤者,Sage,False,True,False
Action,24314,均衡注药III,Eukrasian Dosis III,魔法,Spell,0,181,82,SGE,贤者,Sage,False,False,False
Action,37032,均衡失衡,Eukrasian Dyskrasia,魔法,Spell,0,181,82,SGE,贤者,Sage,False,False,False
Action,24313,发炎III,Phlegma III,魔法,Spell,40,181,82,SGE,贤者,Sage,False,True,False
Action,24316,箭毒II,Toxikon II,魔法,Spell,40,181,82,SGE,贤者,Sage,False,True,False
Action,24317,混合,Krasis,能力,Ability,40,181,86,SGE,贤者,Sage,False,True,False
Action,24318,魂灵风息,Pneuma,魔法,Spell,40,181,90,SGE,贤者,Sage,False,True,False
Action,27524,魂灵风息,Pneuma,魔法,Spell,-1,181,90,SGE,贤者,Sage,False,False,False
Action,37033,心神风息,Psyche,能力,Ability,40,181,92,SGE,贤者,Sage,False,True,False
Action,37034,均衡预后II,Eukrasian Prognosis II,魔法,Spell,0,181,96,SGE,贤者,Sage,False,False,False
Action,37036,幸福,Eudaimonia,能力,Ability,0,181,100,SGE,贤者,Sage,False,False,False
Action,37035,智慧之爱,Philosophia,能力,Ability,40,181,100,SGE,贤者,Sage,False,True,False
Action,34606,咬噬尖齿,Steel Fangs,战技,Weaponskill,41,196,1,VPR,蝰蛇剑士,Viper,False,True,False
Action,34608,猛袭利齿,Hunter's Sting,战技,Weaponskill,0,196,5,VPR,蝰蛇剑士,Viper,False,False,False
Action,34607,穿裂尖齿,Reaving Fangs,战技,Weaponskill,41,196,10,VPR,蝰蛇剑士,Viper,False,True,False
Action,34632,飞蛇之牙,Writhing Snap,战技,Weaponskill,41,196,15,VPR,蝰蛇剑士,Viper,False,True,False
Action,34609,疾速利齿,Swiftskin's Sting,战技,Weaponskill,0,196,20,VPR,蝰蛇剑士,Viper,False,False,False
Action,34614,咬噬尖牙,Steel Maw,战技,Weaponskill,41,196,25,VPR,蝰蛇剑士,Viper,False,True,False
Action,34611,侧裂獠齿,Flanksbane Fang,战技,Weaponskill,0,196,30,VPR,蝰蛇剑士,Viper,False,False,False
Action,34610,侧击獠齿,Flanksting Strike,战技,Weaponskill,0,196,30,VPR,蝰蛇剑士,Viper,False,False,False
Action,34613,背裂獠齿,Hindsbane Fang,战技,Weaponskill,0,196,30,VPR,蝰蛇剑士,Viper,False,False,False
Action,34612,背击獠齿,Hindsting Strike,战技,Weaponskill,0,196,30,VPR,蝰蛇剑士,Viper,False,False,False
Action,34615,穿裂尖牙,Reaving Maw,战技,Weaponskill,41,196,35,VPR,蝰蛇剑士,Viper,False,True,False
Action,34616,猛袭利牙,Hunter's Bite,战技,Weaponskill,0,196,40,VPR,蝰蛇剑士,Viper,False,False,False
Action,34646,蛇行,Slither,能力,Ability,41,196,40,VPR,蝰蛇剑士,Viper,False,True,False
Action,34617,疾速利牙,Swiftskin's Bite,战技,Weaponskill,0,196,45,VPR,蝰蛇剑士,Viper,False,False,False
Action,34619,乱裂獠牙,Bloodied Maw,战技,Weaponskill,0,196,50,VPR,蝰蛇剑士,Viper,False,False,False
Action,34618,乱击獠牙,Jagged Maw,战技,Weaponskill,0,196,50,VPR,蝰蛇剑士,Viper,False,False,False
Action,34634,蛇尾击,Death Rattle,能力,Ability,0,196,55,VPR,蝰蛇剑士,Viper,False,False,False
Action,35920,蛇尾术,Serpent's Tail,能力,Ability,41,196,55,VPR,蝰蛇剑士,Viper,False,True,False
Action,34635,蛇尾闪,Last Lash,能力,Ability,0,196,60,VPR,蝰蛇剑士,Viper,False,False,False
Action,34621,猛袭盘蛇,Hunter's Coil,战技,Weaponskill,41,196,65,VPR,蝰蛇剑士,Viper,False,True,False
Action,34622,疾速盘蛇,Swiftskin's Coil,战技,Weaponskill,41,196,65,VPR,蝰蛇剑士,Viper,False,True,False
Action,34620,强碎灵蛇,Vicewinder,战技,Weaponskill,41,196,65,VPR,蝰蛇剑士,Viper,False,True,False
Action,34624,猛袭盘蝰,Hunter's Den,战技,Weaponskill,41,196,70,VPR,蝰蛇剑士,Viper,False,True,False
Action,34625,疾速盘蝰,Swiftskin's Den,战技,Weaponskill,41,196,70,VPR,蝰蛇剑士,Viper,False,True,False
Action,34623,强碎灵蝰,Vicepit,战技,Weaponskill,41,196,70,VPR,蝰蛇剑士,Viper,False,True,False
Action,35922,双牙乱术,Twinblood,能力,Ability,41,196,75,VPR,蝰蛇剑士,Viper,False,True,False
Action,34637,双牙乱击,Twinblood Bite,能力,Ability,0,196,75,VPR,蝰蛇剑士,Viper,False,False,False
Action,35921,双牙连术,Twinfang,能力,Ability,41,196,75,VPR,蝰蛇剑士,Viper,False,True,False
Action,34636,双牙连击,Twinfang Bite,能力,Ability,0,196,75,VPR,蝰蛇剑士,Viper,False,False,False
Action,34639,双牙乱闪,Twinblood Thresh,能力,Ability,0,196,80,VPR,蝰蛇剑士,Viper,False,False,False
Action,34638,双牙连闪,Twinfang Thresh,能力,Ability,0,196,80,VPR,蝰蛇剑士,Viper,False,False,False
Action,34633,飞蛇之尾,Uncoiled Fury,战技,Weaponskill,41,196,82,VPR,蝰蛇剑士,Viper,False,True,False
Action,34647,蛇灵气,Serpent's Ire,能力,Ability,41,196,86,VPR,蝰蛇剑士,Viper,False,True,False
Action,34627,祖灵之牙一式,First Generation,战技,Weaponskill,0,196,90,VPR,蝰蛇剑士,Viper,False,False,False
Action,34630,祖灵之牙四式,Fourth Generation,战技,Weaponskill,0,196,90,VPR,蝰蛇剑士,Viper,False,False,False
Action,34626,祖灵降临,Reawaken,战技,Weaponskill,41,196,90,VPR,蝰蛇剑士,Viper,False,True,False
Action,34628,祖灵之牙二式,Second Generation,战技,Weaponskill,0,196,90,VPR,蝰蛇剑士,Viper,False,False,False
Action,34629,祖灵之牙三式,Third Generation,战技,Weaponskill,0,196,90,VPR,蝰蛇剑士,Viper,False,False,False
Action,34645,飞蛇乱尾击,Uncoiled Twinblood,能力,Ability,0,196,92,VPR,蝰蛇剑士,Viper,False,False,False
Action,34644,飞蛇连尾击,Uncoiled Twinfang,能力,Ability,0,196,92,VPR,蝰蛇剑士,Viper,False,False,False
Action,34631,祖灵大蛇牙,Ouroboros,战技,Weaponskill,0,196,96,VPR,蝰蛇剑士,Viper,False,False,False
Action,34640,祖灵之蛇一式,First Legacy,能力,Ability,0,196,100,VPR,蝰蛇剑士,Viper,False,False,False
Action,34643,祖灵之蛇四式,Fourth Legacy,能力,Ability,0,196,100,VPR,蝰蛇剑士,Viper,False,False,False
Action,34641,祖灵之蛇二式,Second Legacy,能力,Ability,0,196,100,VPR,蝰蛇剑士,Viper,False,False,False
Action,34642,祖灵之蛇三式,Third Legacy,能力,Ability,0,196,100,VPR,蝰蛇剑士,Viper,False,False,False
Action,34650,火炎之红,Fire in Red,魔法,Spell,42,197,1,PCT,绘灵法师,Pictomancer,False,True,False
Action,34651,疾风之绿,Aero in Green,魔法,Spell,0,197,5,PCT,绘灵法师,Pictomancer,False,False,False
Action,34685,坦培拉涂层,Tempera Coat,能力,Ability,42,197,10,PCT,绘灵法师,Pictomancer,False,True,False
Action,34652,流水之蓝,Water in Blue,魔法,Spell,0,197,15,PCT,绘灵法师,Pictomancer,False,False,False
Action,34684,速涂,Smudge,能力,Ability,42,197,20,PCT,绘灵法师,Pictomancer,False,True,False
Action,34656,烈炎之红,Fire II in Red,魔法,Spell,42,197,25,PCT,绘灵法师,Pictomancer,False,True,False
Action,34689,动物彩绘,Creature Motif,魔法,Spell,42,197,30,PCT,绘灵法师,Pictomancer,False,True,False
Action,35347,动物构想,Living Muse,能力,Ability,42,197,30,PCT,绘灵法师,Pictomancer,False,True,False
Action,34676,莫古力激流,Mog of the Ages,能力,Ability,42,197,30,PCT,绘灵法师,Pictomancer,False,True,False
Action,34664,绒球彩绘,Pom Motif,魔法,Spell,0,197,30,PCT,绘灵法师,Pictomancer,False,False,False
Action,34670,绒球构想,Pom Muse,能力,Ability,0,197,30,PCT,绘灵法师,Pictomancer,False,False,False
Action,34665,翅膀彩绘,Wing Motif,魔法,Spell,0,197,30,PCT,绘灵法师,Pictomancer,False,False,False
Action,34671,翅膀构想,Winged Muse,能力,Ability,0,197,30,PCT,绘灵法师,Pictomancer,False,False,False
Action,34657,烈风之绿,Aero II in Green,魔法,Spell,0,197,35,PCT,绘灵法师,Pictomancer,False,False,False
Action,34658,激水之蓝,Water II in Blue,魔法,Spell,0,197,45,PCT,绘灵法师,Pictomancer,False,False,False
Action,34668,重锤彩绘,Hammer Motif,魔法,Spell,0,197,50,PCT,绘灵法师,Pictomancer,False,False,False
Action,34678,重锤敲章,Hammer Stamp,魔法,Spell,42,197,50,PCT,绘灵法师,Pictomancer,False,True,False
Action,35348,武器构想,Steel Muse,能力,Ability,42,197,50,PCT,绘灵法师,Pictomancer,False,True,False
Action,34674,重锤构想,Striking Muse,能力,Ability,0,197,50,PCT,绘灵法师,Pictomancer,False,False,False
Action,34690,武器彩绘,Weapon Motif,魔法,Spell,42,197,50,PCT,绘灵法师,Pictomancer,False,True,False
Action,34659,冰冻之蓝青,Blizzard II in Cyan,魔法,Spell,42,197,60,PCT,绘灵法师,Pictomancer,False,True,False
Action,34653,冰结之蓝青,Blizzard in Cyan,魔法,Spell,42,197,60,PCT,绘灵法师,Pictomancer,False,True,False
Action,34660,坚石之纯黄,Stone II in Yellow,魔法,Spell,0,197,60,PCT,绘灵法师,Pictomancer,False,False,False
Action,34654,飞石之纯黄,Stone in Yellow,魔法,Spell,0,197,60,PCT,绘灵法师,Pictomancer,False,False,False
Action,34683,减色混合,Subtractive Palette,能力,Ability,42,197,60,PCT,绘灵法师,Pictomancer,False,True,False
Action,34661,震雷之品红,Thunder II in Magenta,魔法,Spell,0,197,60,PCT,绘灵法师,Pictomancer,False,False,False
Action,34655,闪雷之品红,Thunder in Magenta,魔法,Spell,0,197,60,PCT,绘灵法师,Pictomancer,False,False,False
Action,34691,风景彩绘,Landscape Motif,魔法,Spell,42,197,70,PCT,绘灵法师,Pictomancer,False,True,False
Action,35349,风景构想,Scenic Muse,能力,Ability,42,197,70,PCT,绘灵法师,Pictomancer,False,True,False
Action,34675,星空构想,Starry Muse,能力,Ability,0,197,70,PCT,绘灵法师,Pictomancer,False,False,False
Action,34669,星空彩绘,Starry Sky Motif,魔法,Spell,0,197,70,PCT,绘灵法师,Pictomancer,False,False,False
Action,34662,神圣之白,Holy in White,魔法,Spell,42,197,80,PCT,绘灵法师,Pictomancer,False,True,False
Action,34679,重锤掠刷,Hammer Brush,魔法,Spell,0,197,86,PCT,绘灵法师,Pictomancer,False,False,False
Action,34680,重锤抛光,Polishing Hammer,魔法,Spell,0,197,86,PCT,绘灵法师,Pictomancer,False,False,False
Action,34686,油性坦培拉涂层,Tempera Grassa,能力,Ability,42,197,88,PCT,绘灵法师,Pictomancer,False,True,False
Action,34663,彗星之黑,Comet in Black,魔法,Spell,42,197,90,PCT,绘灵法师,Pictomancer,False,True,False
Action,34688,彩虹点滴,Rainbow Drip,魔法,Spell,42,197,92,PCT,绘灵法师,Pictomancer,False,True,False
Action,34666,兽爪彩绘,Claw Motif,魔法,Spell,0,197,96,PCT,绘灵法师,Pictomancer,False,False,False
Action,34672,兽爪构想,Clawed Muse,能力,Ability,0,197,96,PCT,绘灵法师,Pictomancer,False,False,False
Action,34673,尖牙构想,Fanged Muse,能力,Ability,0,197,96,PCT,绘灵法师,Pictomancer,False,False,False
Action,34667,尖牙彩绘,Maw Motif,魔法,Spell,0,197,96,PCT,绘灵法师,Pictomancer,False,False,False
Action,34677,马蒂恩惩罚,Retribution of the Madeen,能力,Ability,0,197,96,PCT,绘灵法师,Pictomancer,False,False,False
Action,34681,天星棱光,Star Prism,魔法,Spell,42,197,100,PCT,绘灵法师,Pictomancer,False,True,False
Action,34682,天星棱光,Star Prism,魔法,Spell,0,197,100,PCT,绘灵法师,Pictomancer,False,False,False
